time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2129172.0 , -0.3716 , 0.0 , 11.978 , 0.147 , 2.0
2129182.0 , -0.369 , 0.0 , 11.978 , 0.147 , 2.0
2129192.0 , -0.3675 , 0.0 , 11.977 , 0.147 , 2.0
2129202.0 , -0.3692 , 0.0 , 11.977 , 0.147 , 2.0
2129212.0 , -0.3693 , 0.0 , 11.976 , 0.147 , 2.0
2129222.0 , -0.3739 , 0.0 , 11.976 , 0.147 , 2.0
2129232.0 , -0.3796 , 0.0 , 11.976 , 0.147 , 2.0
2129242.0 , -0.3659 , 0.0 , 11.976 , 0.147 , 2.0
2129252.0 , -0.3663 , 0.0 , 11.975 , 0.147 , 2.0
2129262.0 , -0.3641 , 0.0 , 11.975 , 0.147 , 2.0
2129272.0 , -0.3667 , 0.0 , 11.975 , 0.147 , 2.0
2129282.0 , -0.3639 , 0.0 , 11.974 , 0.147 , 2.0
2129292.0 , -0.3733 , 0.0 , 11.975 , 0.147 , 2.0
2129302.0 , -0.3719 , 0.0 , 11.975 , 0.147 , 2.0
2129312.0 , -0.3662 , 0.0 , 11.973 , 0.147 , 2.0
2129322.0 , -0.3675 , 0.0 , 11.973 , 0.147 , 2.0
2129332.0 , -0.3691 , 0.0 , 11.973 , 0.147 , 2.0
2129342.0 , -0.376 , 0.0 , 11.972 , 0.147 , 2.0
2129352.0 , -0.3738 , 0.0 , 11.972 , 0.147 , 2.0
2129362.0 , -0.3634 , 0.0 , 11.971 , 0.147 , 2.0
2129372.0 , -0.366 , 0.0 , 11.971 , 0.147 , 2.0
2129382.0 , -0.3632 , 0.0 , 11.97 , 0.147 , 2.0
2129392.0 , -0.3733 , 0.0 , 11.97 , 0.147 , 2.0
2129402.0 , -0.3608 , 0.0 , 11.969 , 0.147 , 2.0
2129412.0 , -0.3663 , 0.0 , 11.969 , 0.147 , 2.0
2129422.0 , -0.3619 , 0.0 , 11.97 , 0.147 , 2.0
2129432.0 , -0.3678 , 0.0 , 11.968 , 0.147 , 2.0
2129442.0 , -0.3626 , 0.0 , 11.968 , 0.147 , 2.0
2129452.0 , -0.3664 , 0.0 , 11.967 , 0.147 , 2.0
2129462.0 , -0.3593 , 0.0 , 11.967 , 0.147 , 2.0
2129472.0 , -0.3735 , 0.0 , 11.967 , 0.147 , 2.0
2129482.0 , -0.3647 , 0.0 , 11.967 , 0.147 , 2.0
2129492.0 , -0.3671 , 0.0 , 11.967 , 0.147 , 2.0
2129502.0 , -0.3687 , 0.0 , 11.967 , 0.147 , 2.0
2129512.0 , -0.3697 , 0.0 , 11.967 , 0.147 , 2.0
2129522.0 , -0.3625 , 0.0 , 11.967 , 0.147 , 2.0
2129532.0 , -0.3664 , 0.0 , 11.967 , 0.147 , 2.0
2129542.0 , -0.364 , 0.0 , 11.967 , 0.147 , 2.0
2129552.0 , -0.3605 , 0.0 , 11.966 , 0.147 , 2.0
2129562.0 , -0.3609 , 0.0 , 11.965 , 0.147 , 2.0
2129572.0 , -0.372 , 0.0 , 11.963 , 0.147 , 2.0
2129582.0 , -0.366 , 0.0 , 11.963 , 0.147 , 2.0
2129592.0 , -0.3668 , 0.0 , 11.964 , 0.147 , 2.0
2129602.0 , -0.3654 , 0.0 , 11.965 , 0.147 , 2.0
2129612.0 , -0.3669 , 0.0 , 11.966 , 0.147 , 2.0
2129622.0 , -0.3623 , 0.0 , 11.966 , 0.147 , 2.0
2129632.0 , -0.3645 , 0.0 , 11.964 , 0.147 , 2.0
2129642.0 , -0.3643 , 0.0 , 11.964 , 0.147 , 2.0
2129652.0 , -0.3716 , 0.0 , 11.962 , 0.147 , 2.0
2129662.0 , -0.3639 , 0.0 , 11.962 , 0.147 , 2.0
2129672.0 , -0.3685 , 0.0 , 11.963 , 0.147 , 2.0
2129682.0 , -0.3772 , 0.0 , 11.962 , 0.147 , 2.0
2129692.0 , -0.3777 , 0.0 , 11.96 , 0.147 , 2.0
2129702.0 , -0.3761 , 0.0 , 11.96 , 0.147 , 2.0
2129712.0 , -0.3735 , 0.0 , 11.958 , 0.147 , 2.0
2129722.0 , -0.3811 , 0.0 , 11.957 , 0.147 , 2.0
2129732.0 , -0.3692 , 0.0 , 11.957 , 0.147 , 2.0
2129742.0 , -0.3679 , 0.0 , 11.958 , 0.147 , 2.0
2129752.0 , -0.3718 , 0.0 , 11.958 , 0.147 , 2.0
2129762.0 , -0.3674 , 0.0 , 11.959 , 0.147 , 2.0
2129772.0 , -0.369 , 0.0 , 11.958 , 0.147 , 2.0
2129782.0 , -0.3731 , 0.0 , 11.956 , 0.147 , 2.0
2129792.0 , -0.3677 , 0.0 , 11.955 , 0.147 , 2.0
2129802.0 , -0.3698 , 0.0 , 11.956 , 0.147 , 2.0
2129812.0 , -0.3708 , 0.0 , 11.956 , 0.147 , 2.0
2129822.0 , -0.3694 , 0.0 , 11.956 , 0.147 , 2.0
2129832.0 , -0.3608 , 0.0 , 11.956 , 0.147 , 2.0
2129842.0 , -0.3704 , 0.0 , 11.955 , 0.147 , 2.0
2129852.0 , -0.3679 , 0.0 , 11.955 , 0.147 , 2.0
2129862.0 , -0.3688 , 0.0 , 11.954 , 0.147 , 2.0
2129872.0 , -0.361 , 0.0 , 11.954 , 0.147 , 2.0
2129882.0 , -0.3681 , 0.0 , 11.954 , 0.147 , 2.0
2129892.0 , -0.3723 , 0.0 , 11.955 , 0.147 , 2.0
2129902.0 , -0.3649 , 0.0 , 11.955 , 0.147 , 2.0
2129912.0 , -0.3677 , 0.0 , 11.953 , 0.147 , 2.0
2129922.0 , -0.3727 , 0.0 , 11.953 , 0.147 , 2.0
2129932.0 , -0.369 , 0.0 , 11.953 , 0.147 , 2.0
2129942.0 , -0.3677 , 0.0 , 11.954 , 0.147 , 2.0
2129952.0 , -0.3689 , 0.0 , 11.955 , 0.147 , 2.0
2129962.0 , -0.3703 , 0.0 , 11.955 , 0.147 , 2.0
2129972.0 , -0.3641 , 0.0 , 11.954 , 0.147 , 2.0
2129982.0 , -0.3693 , 0.0 , 11.954 , 0.147 , 2.0
2129992.0 , -0.3701 , 0.0 , 11.951 , 0.147 , 2.0
2130002.0 , -0.373 , 0.0 , 11.95 , 0.147 , 2.0
2130012.0 , -0.364 , 0.0 , 11.951 , 0.147 , 2.0
2130022.0 , -0.3655 , 0.0 , 11.95 , 0.147 , 2.0
2130032.0 , -0.3689 , 0.0 , 11.951 , 0.147 , 2.0
2130042.0 , -0.3701 , 0.0 , 11.951 , 0.147 , 2.0
2130052.0 , -0.3744 , 0.0 , 11.95 , 0.147 , 2.0
2130062.0 , -0.3716 , 0.0 , 11.95 , 0.147 , 2.0
2130072.0 , -0.3675 , 0.0 , 11.949 , 0.147 , 2.0
2130082.0 , -0.3748 , 0.0 , 11.95 , 0.147 , 2.0
